,open,close,high,low,value,volume,begin,end
198,238.51,238.33,238.6,237.72,120594996.69999994,506130.0,2020-03-03 15:18:00,2020-03-03 15:18:59
199,238.33,238.55,239.0,238.09,150101243.09999996,628730.0,2020-03-03 15:19:00,2020-03-03 15:19:59
200,238.55,238.17,238.55,238.05,37531604.69999999,157550.0,2020-03-03 15:20:00,2020-03-03 15:20:59
201,238.17,238.07,238.42,237.94,53779246.99999996,225820.0,2020-03-03 15:21:00,2020-03-03 15:21:59
202,238.07,237.73,238.07,237.64,40256819.800000004,169290.0,2020-03-03 15:22:00,2020-03-03 15:22:59
203,237.8,238.06,238.14,237.64,47087308.19999997,197980.0,2020-03-03 15:23:00,2020-03-03 15:23:59
204,238.06,237.91,238.3,237.77,19493737.199999996,81860.0,2020-03-03 15:24:00,2020-03-03 15:24:59
205,237.97,238.15,238.3,237.93,19705885.50000001,82750.0,2020-03-03 15:25:00,2020-03-03 15:25:59
206,238.12,238.02,238.3,237.88,22266683.700000007,93510.0,2020-03-03 15:26:00,2020-03-03 15:26:59
207,238.02,238.08,238.33,237.89,27284387.000000007,114580.0,2020-03-03 15:27:00,2020-03-03 15:27:59
208,238.19,238.54,238.7,238.14,65261915.800000004,273570.0,2020-03-03 15:28:00,2020-03-03 15:28:59
209,238.54,238.54,238.55,238.01,14701133.000000002,61690.0,2020-03-03 15:29:00,2020-03-03 15:29:59
210,238.45,238.69,238.7,238.28,41767711.59999997,175060.0,2020-03-03 15:30:00,2020-03-03 15:30:59
211,238.61,238.5,238.7,238.39,70252092.19999999,294420.0,2020-03-03 15:31:00,2020-03-03 15:31:59
212,238.5,238.63,238.7,238.37,79334260.50000007,332600.0,2020-03-03 15:32:00,2020-03-03 15:32:59
213,238.63,238.12,238.7,238.12,32314707.000000004,135470.0,2020-03-03 15:33:00,2020-03-03 15:33:59
214,238.12,237.75,238.12,237.75,26700480.8,112210.0,2020-03-03 15:34:00,2020-03-03 15:34:59
215,237.77,237.84,237.93,237.28,76298050.1,321130.0,2020-03-03 15:35:00,2020-03-03 15:35:59
216,237.93,237.19,238.02,237.04,46203323.400000006,194690.0,2020-03-03 15:36:00,2020-03-03 15:36:59
217,237.19,236.65,237.23,236.33,93853225.19999997,396370.0,2020-03-03 15:37:00,2020-03-03 15:37:59
218,236.56,236.97,237.2,236.46,43763591.20000001,184740.0,2020-03-03 15:38:00,2020-03-03 15:38:59
219,236.95,236.67,236.99,236.61,40130024.6,169480.0,2020-03-03 15:39:00,2020-03-03 15:39:59
220,236.67,236.62,236.8,236.54,76340903.59999996,322470.0,2020-03-03 15:40:00,2020-03-03 15:40:59
