,open,close,high,low,value,volume,begin,end
144,11189.0,11325.0,11498.0,11187.0,596279002.0,52512.0,2015-01-28 10:00:00,2015-01-28 10:59:59
145,11339.0,11370.0,11426.0,11255.0,266825617.0,23494.0,2015-01-28 11:00:00,2015-01-28 11:59:59
146,11358.0,11340.0,11387.0,11212.0,268817385.0,23758.0,2015-01-28 12:00:00,2015-01-28 12:59:15
147,11344.0,11353.0,11408.0,11260.0,180178853.0,15895.0,2015-01-28 13:00:00,2015-01-28 13:59:59
148,11353.0,11477.0,11496.0,11326.0,422844603.0,36956.0,2015-01-28 14:00:00,2015-01-28 14:59:59
149,11477.0,11560.0,11627.0,11441.0,487084544.0,42243.0,2015-01-28 15:00:00,2015-01-28 15:59:59
150,11547.0,11583.0,11642.0,11510.0,261052848.0,22552.0,2015-01-28 16:00:00,2015-01-28 16:59:59
151,11574.0,11539.0,11591.0,11512.0,280796296.0,24333.0,2015-01-28 17:00:00,2015-01-28 17:59:59
152,11549.0,11500.0,11590.0,11461.0,441565682.0,38314.0,2015-01-28 18:00:00,2015-01-28 18:41:20
153,11600.0,11640.0,11710.0,11519.0,416280272.0,35848.0,2015-01-29 10:00:00,2015-01-29 10:59:59
154,11630.0,11425.0,11640.0,11330.0,542392945.0,47337.0,2015-01-29 11:00:00,2015-01-29 11:59:59
155,11426.0,11442.0,11475.0,11319.0,224872581.0,19740.0,2015-01-29 12:00:00,2015-01-29 12:59:59
156,11433.0,11563.0,11623.0,11433.0,330293814.0,28618.0,2015-01-29 13:00:00,2015-01-29 13:59:59
157,11568.0,11726.0,11780.0,11550.0,432938958.0,37031.0,2015-01-29 14:00:00,2015-01-29 14:59:59
158,11725.0,11679.0,11767.0,11635.0,178414618.0,15249.0,2015-01-29 15:00:00,2015-01-29 15:59:59
159,11686.0,11531.0,11697.0,11521.0,201425379.0,17313.0,2015-01-29 16:00:00,2015-01-29 16:59:59
160,11542.0,11611.0,11728.0,11531.0,280336659.0,24053.0,2015-01-29 17:00:00,2015-01-29 17:59:59
161,11611.0,11500.0,11641.0,11500.0,273012748.0,23589.0,2015-01-29 18:00:00,2015-01-29 18:59:59
162,11498.0,11571.0,11630.0,11482.0,243212642.0,21022.0,2015-01-30 10:00:00,2015-01-30 10:59:59
163,11571.0,11474.0,11571.0,11372.0,434405698.0,37934.0,2015-01-30 11:00:00,2015-01-30 11:59:59
164,11474.0,11496.0,11526.0,11406.0,218357577.0,19032.0,2015-01-30 12:00:00,2015-01-30 12:59:59
165,11486.0,11511.0,11540.0,11408.0,370260913.0,32200.0,2015-01-30 13:00:00,2015-01-30 13:59:59
166,11520.0,11580.0,11674.0,11512.0,298676600.0,25771.0,2015-01-30 14:00:00,2015-01-30 14:59:59
167,11583.0,11640.0,11660.0,11576.0,219235412.0,18860.0,2015-01-30 15:00:00,2015-01-30 15:59:59
168,11641.0,11568.0,11650.0,11568.0,146142006.0,12586.0,2015-01-30 16:00:00,2015-01-30 16:59:59
169,11570.0,11648.0,11650.0,11550.0,324549324.0,27938.0,2015-01-30 17:00:00,2015-01-30 17:59:59
170,11648.0,11610.0,11700.0,11550.0,475605026.0,40900.0,2015-01-30 18:00:00,2015-01-30 18:40:36
171,11666.0,11580.0,11680.0,11507.0,229824961.0,19846.0,2015-02-02 10:00:00,2015-02-02 10:59:59
172,11580.0,11561.0,11626.0,11543.0,251550401.0,21729.0,2015-02-02 11:00:00,2015-02-02 11:59:59
173,11560.0,11323.0,11573.0,11323.0,331020069.0,28907.0,2015-02-02 12:00:00,2015-02-02 12:59:59
174,11332.0,11416.0,11437.0,11252.0,300377488.0,26462.0,2015-02-02 13:00:00,2015-02-02 13:59:59
175,11430.0,11454.0,11536.0,11350.0,214681049.0,18718.0,2015-02-02 14:00:00,2015-02-02 14:59:59
176,11461.0,11481.0,11520.0,11430.0,74210084.0,6473.0,2015-02-02 15:00:00,2015-02-02 15:59:59
177,11487.0,11369.0,11489.0,11332.0,154000464.0,13526.0,2015-02-02 16:00:00,2015-02-02 16:59:59
178,11369.0,11360.0,11472.0,11360.0,120483271.0,10559.0,2015-02-02 17:00:00,2015-02-02 17:59:59
179,11360.0,11318.0,11363.0,11280.0,146416876.0,12939.0,2015-02-02 18:00:00,2015-02-02 18:42:11
180,11299.0,11256.0,11380.0,11210.0,282461273.0,25038.0,2015-02-03 10:00:00,2015-02-03 10:59:59
181,11252.0,11298.0,11363.0,11225.0,217422473.0,19244.0,2015-02-03 11:00:00,2015-02-03 11:59:59
182,11296.0,11086.0,11432.0,11081.0,321014070.0,28623.0,2015-02-03 12:00:00,2015-02-03 12:59:59
183,11085.0,11130.0,11192.0,11068.0,120034499.0,10773.0,2015-02-03 13:00:00,2015-02-03 13:59:59
184,11142.0,11108.0,11147.0,11050.0,105177961.0,9480.0,2015-02-03 14:00:00,2015-02-03 14:59:59
185,11108.0,11126.0,11180.0,11081.0,128004649.0,11509.0,2015-02-03 15:00:00,2015-02-03 15:59:59
186,11132.0,11028.0,11134.0,11011.0,118212071.0,10675.0,2015-02-03 16:00:00,2015-02-03 16:59:59
187,11033.0,11020.0,11044.0,10990.0,178481468.0,16202.0,2015-02-03 17:00:00,2015-02-03 17:59:59
188,11032.0,10995.0,11048.0,10977.0,190359705.0,17264.0,2015-02-03 18:00:00,2015-02-03 18:44:36
189,10990.0,10870.0,10990.0,10851.0,253588866.0,23236.0,2015-02-04 10:00:00,2015-02-04 10:59:59
190,10870.0,10993.0,11079.0,10854.0,326941083.0,29726.0,2015-02-04 11:00:00,2015-02-04 11:59:59
191,10993.0,10943.0,11023.0,10942.0,190853393.0,17397.0,2015-02-04 12:00:00,2015-02-04 12:59:59
192,10943.0,10964.0,11000.0,10943.0,103227616.0,9410.0,2015-02-04 13:00:00,2015-02-04 13:59:59
193,10964.0,10980.0,11015.0,10943.0,81348060.0,7410.0,2015-02-04 14:00:00,2015-02-04 14:59:59
194,10987.0,10944.0,10998.0,10943.0,57806297.0,5274.0,2015-02-04 15:00:00,2015-02-04 15:59:59
195,10943.0,10977.0,10978.0,10943.0,118618456.0,10836.0,2015-02-04 16:00:00,2015-02-04 16:59:59
196,10972.0,10831.0,10989.0,10806.0,183186044.0,16848.0,2015-02-04 17:00:00,2015-02-04 17:59:59
197,10831.0,10700.0,10838.0,10700.0,238757137.0,22186.0,2015-02-04 18:00:00,2015-02-04 18:59:59
198,10852.0,10916.0,11072.0,10796.0,294002472.0,26907.0,2015-02-05 10:00:00,2015-02-05 10:59:59
199,10916.0,10938.0,11049.0,10893.0,303150509.0,27661.0,2015-02-05 11:00:00,2015-02-05 11:59:59
200,10942.0,10945.0,11008.0,10890.0,507521539.0,46400.0,2015-02-05 12:00:00,2015-02-05 12:59:59
